target,motif,PuzzleId,FEN,Moves,Rating,Popularity,NbPlays,Themes
skewer,skewer,Uqmsq,8/8/2k4q/2p2K2/4P3/8/1R6/8 b - - 6 59,c6d6 b2b6 d6d7 b6h6,1102,77,95,2467,crushing endgame queenRookEndgame short skewer,https://lichess.org/Aw38AatU/black#118,,
skewer,skewer,WUAZb,8/1p6/p4p2/P2Q2pk/1P6/2P1P1KP/8/4q3 w - - 1 44,g3f3 e1h1 f3e2 h1d5,1140,76,97,559,crushing endgame queenEndgame short skewer,https://lichess.org/NNyr54PO#87,,
skewer,skewer,Y8ewu,6k1/3p1pp1/2RP3p/8/6P1/1p5P/1B1K3r/8 w - - 1 39,d2c3 h2c2 c3b3 c2c6,1819,75,98,1920,crushing endgame short skewer,https://lichess.org/eQqhiaxN#77,,
skewer,skewer,ZjDhx,3r4/6p1/6p1/3kp3/8/P7/1Pp1R3/2K5 b - - 1 50,e5e4 e2d2 d5e6 d2d8,1027,94,87,602,crushing endgame master rookEndgame short skewer,https://lichess.org/SJIkouyp/black#100,,
skewer,skewer,bL3Y1,3r2k1/6p1/3q2b1/1P1p3p/2pQp2r/2P1R1N1/R5P1/6K1 b - - 1 37,h4f4 a2a6 d6e7 a6g6,2003,77,94,12934,advantage middlegame short skewer,https://lichess.org/ZgahhvtF/black#74,,
skewer,skewer,cr1gl,4r3/8/3P2p1/8/2K5/5k2/2R5/8 w - - 1 55,c4c5 e8c8 c5d5 c8c2,1162,75,97,593,crushing endgame rookEndgame short skewer,https://lichess.org/eFAWhb5a#109,,
skewer,skewer,eP15u,rnbq2r1/ppppnk1p/7B/8/1b2P3/8/P4PPP/RN1Q1KNR b - - 1 9,e7g6 d1d5 f7e8 d5g8,1934,79,94,2913,advantage deflection opening short skewer,https://lichess.org/dhwu3Euw/black#18,Danish_Gambit_Accepted Danish_Gambit_Accepted_Copenhagen_Defense,
skewer,skewer,g4fRQ,rn3rk1/1ppb2p1/pq5p/3PPp2/2Q2P2/7P/PP1N2P1/2KR1B1R w - - 0 19,f1e2 d7b5 c4c3 b5e2,1279,75,84,524,advantage middlegame short skewer,https://lichess.org/5u5lkVUU#37,Horwitz_Defense Horwitz_Defense_Other_variations,
skewer,skewer,hafjR,8/6Bp/1p1pkQp1/2p5/2q5/7P/6PK/8 b - - 1 39,e6d5 f6f7 d5c6 f7c4,1345,82,92,848,crushing deflection endgame master short skewer,https://lichess.org/gzbeTfI2/black#78,,
skewer,skewer,jA9Wu,8/3R3p/5p1k/5Pp1/6qP/1P6/P3K3/2Q5 w - - 5 43,e2e3 g4f4 e3e2 f4c1,1008,80,90,1181,crushing endgame short skewer,https://lichess.org/GMwP4pAq#85,,
skewer,skewer,kp8Gp,r4k2/pp5R/6p1/5p2/4b3/2B4P/1P3P2/6K1 b - - 0 30,f8g8 h7h8 g8f7 h8a8,1051,77,95,7750,crushing endgame short skewer,https://lichess.org/F0aB20H4/black#60,,
skewer,skewer,mNDMk,8/2k1NQ2/8/8/1p6/3q1K2/1P4PP/8 w - - 5 40,f3f4 d3f1 f4e5 f1f7,1247,83,91,1356,crushing endgame short skewer,https://lichess.org/slOTc2RJ#79,,
skewer,skewer,npAbD,8/8/5k2/1B1p4/p2Pb3/P3P1RP/8/K1r5 w - - 3 46,a1b2 c1b1 b2a2 b1b5,1415,76,96,3079,advantage endgame short skewer,https://lichess.org/Ie45a0WY#91,,
skewer,skewer,pG0iI,4k1K1/1r6/8/5RPP/8/8/3b4/8 b - - 4 67,e8e7 f5f7 e7d6 f7b7,1181,80,94,1083,crushing endgame master short skewer,https://lichess.org/YEAYbExM/black#134,,
skewer,skewer,qmgrr,5b2/8/2k5/pp2p3/3p4/2P1NqP1/PP1K1P1R/4R3 w - - 0 31,c3d4 f8b4 d2c1 b4e1,1269,83,93,2627,advantage endgame master short skewer,https://lichess.org/XKe4ckVv#61,,
skewer,skewer,sOP5S,8/5k2/5p2/5R2/3RK3/8/8/7q w - - 12 75,e4d3 h1b1 d3e3 b1f5,1798,81,93,986,crushing endgame queenRookEndgame short skewer,https://lichess.org/TEkmlbeM#149,,
skewer,skewer,tuPew,R7/8/8/2pk4/7r/KP6/8/8 b - - 1 78,d5d4 a8a4 d4d5 a4h4,1133,78,93,1304,crushing endgame rookEndgame short skewer,https://lichess.org/0r5xGlmZ/black#156,,
skewer,skewer,vUROY,r2k1b1r/ppqn4/2p1Qpp1/8/3P4/8/PPPB1PPP/2KRR3 b - - 2 16,c7d6 e6e8 d8c7 e8a8,1314,76,85,694,crushing middlegame short skewer,https://lichess.org/JJwchlqZ/black#32,Scandinavian_Defense Scandinavian_Defense_Main_Line,
skewer,skewer,wzk7I,6R1/8/3Bp3/4Pk1p/5npK/2r3P1/7P/8 b - - 0 43,c3c2 g8f8 f5e4 f8f4,1966,77,97,993,crushing endgame short skewer,https://lichess.org/VIaQBRB9/black#86,,
skewer,skewer,yTK8N,8/R4pp1/7p/5P2/3k2P1/8/2P3r1/2K5 b - - 0 40,g2g4 a7a4 d4e5 a4g4,1156,82,91,1512,crushing endgame rookEndgame short skewer,https://lichess.org/I8S9Sgjq/black#80,,
discoveredAttack,discoveredAttack,002KJ,r3kb1r/ppq2ppp/4pn2/2Ppn3/1P4bP/2P2N2/P3BPP1/RNBQ1RK1 b kq - 2 10,f8e7 f3e5 c7e5 e2g4,1615,78,90,1729,crushing discoveredAttack middlegame short,https://lichess.org/2NpTzh7O/black#20,Caro-Kann_Defense Caro-Kann_Defense_Advance_Variation,
discoveredAttack,discoveredAttack,1aF9u,r4rk1/1pp2pp1/p2pbq1p/1N2n3/3QP3/3B3P/PPP2PP1/R4RK1 w - - 0 13,b5c7 e5f3 g2f3 f6d4,1374,77,93,2953,crushing discoveredAttack middlegame short,https://lichess.org/A7wSu4iK#25,Three_Knights_Opening Three_Knights_Opening_Other_variations,
discoveredAttack,discoveredAttack,39bAr,r7/p4Qpk/1pR2nrp/5p1q/1P1Pp3/P3P1P1/3N1P1P/5RK1 w - - 1 22,g1g2 g6g3 h2g3 h5f7,1841,75,97,2427,advantage discoveredAttack middlegame short,https://lichess.org/dmbBefvM#43,,
discoveredAttack,discoveredAttack,4gKHY,3R4/p4pp1/4pk2/6qp/3Ppn2/4Q3/P4BPP/4N1K1 w - - 0 29,f2g3 f4h3 g2h3 g5e3,1164,75,95,14383,advantage discoveredAttack endgame short,https://lichess.org/ckLKBYow#57,,
discoveredAttack,discoveredAttack,6I9Q4,r1b2rk1/pp2bppp/4pn2/3p4/1n1P4/PQ2P2P/1P1NKPPB/RBq3NR b - - 2 13,c8d7 b1h7 f6h7 a1c1,1179,75,96,9342,crushing discoveredAttack middlegame short,https://lichess.org/XsQpb8Gw/black#26,Queens_Pawn_Game Queens_Pawn_Game_Accelerated_London_System,
discoveredAttack,discoveredAttack,7q7ui,r4rk1/pbp2pp1/1p2pq1p/6P1/1bPP3P/1P3N2/P1Q2PB1/R4RK1 b - - 0 16,h6g5 f3g5 g7g6 g2b7,1644,76,97,13885,crushing discoveredAttack master middlegame short,https://lichess.org/v8EZ1zxe/black#32,Queens_Pawn_Game Queens_Pawn_Game_Zukertort_Variation,
discoveredAttack,discoveredAttack,9L87A,8/1k6/1P3Kp1/5p1p/3Bb3/4P1P1/7P/8 w - - 37 67,f6g6 f5f4 g6g5 f4f3,1550,74,89,2279,bishopEndgame crushing discoveredAttack discoveredCheck endgame short,https://lichess.org/ygnykgC7#133,,
discoveredAttack,discoveredAttack,As5Pd,5rk1/ppr2pp1/4P2p/3Q1R2/1P6/P3q3/5RK1/8 b - - 0 32,f7f6 e6e7 f8f7 d5d8,2067,78,92,3217,advancedPawn crushing discoveredAttack discoveredCheck endgame short,https://lichess.org/3NRbM9P1/black#64,,
discoveredAttack,discoveredAttack,CQ3Eq,8/1p1rk1p1/1r2p3/5P1R/8/3p3P/3N2P1/3K4 b - - 0 40,b6b5 f5f6 g7f6 h5b5,1401,74,82,684,advantage discoveredAttack endgame short,https://lichess.org/ZrWjPAEV/black#80,,
discoveredAttack,discoveredAttack,Dv2qS,8/p3k3/6pp/2p5/2P5/2P1K1P1/2r5/4R3 b - - 9 45,c2c3 e3d2 e7d7 d2c3,1115,97,95,510,crushing discoveredAttack discoveredCheck endgame rookEndgame short,https://lichess.org/F263kWSU/black#90,,
discoveredAttack,discoveredAttack,FTrT7,r3kb1r/1p1b1ppp/1qn1p3/pN1pPn2/3P4/PQ3N2/1P2BPPP/R1B1K2R b KQkq - 6 11,a5a4 b5d6 f8d6 b3b6,1185,77,97,818,advantage discoveredAttack opening short,https://lichess.org/UwXKETg4/black#22,French_Defense French_Defense_Advance_Variation,
discoveredAttack,discoveredAttack,GzjjI,2kq4/1p6/2p1p2p/p1br1b1B/2N1pP2/PPQ1P1P1/1BP2K2/4R3 w - - 5 26,c3a5 c5e3 e1e3 d5a5,1822,77,92,867,advantage discoveredAttack master middlegame short,https://lichess.org/GVro1fxk#51,,
discoveredAttack,discoveredAttack,IYMSR,1k1r4/p2q2pp/1p1b4/1N6/6n1/4Q3/PP3PPP/3R1RK1 w - - 7 23,e3c3 d6h2 g1h1 d7d1,1452,78,96,35261,crushing discoveredAttack middlegame short,https://lichess.org/BshuTlVL#45,,
discoveredAttack,discoveredAttack,KAMBT,8/p1q2pkp/4p1p1/2p1P3/P1P2Q2/7P/6PK/8 b - - 2 32,f7f5 e5f6 g7f7 f4c7,1496,76,89,1002,crushing discoveredAttack enPassant endgame master masterVsMaster queenEndgame short,https://lichess.org/tcrbdwMl/black#64,,
discoveredAttack,discoveredAttack,Lj3Z6,4rr2/1p4bk/p1p4p/3n1qp1/6N1/1PP2NP1/1P1RQPP1/4R1K1 w - - 0 27,e2d3 f5d3 d2d3 f8f3,2050,77,92,1787,advantage discoveredAttack master middlegame short,https://lichess.org/HbwyNWRF#53,,
discoveredAttack,discoveredAttack,NG4d0,1r2r1k1/5pp1/2ppb2P/3p4/p2q3P/1P1BQ3/P1P2P2/1K2R2R b - - 2 24,d4c3 d3h7 g8h7 e3c3,1550,79,94,20947,crushing discoveredAttack middlegame short,https://lichess.org/LOHL29qq/black#48,,
discoveredAttack,discoveredAttack,OlsYn,6k1/2r1ppb1/6p1/2pB3p/2n5/1RP1P2P/r4PP1/2BR2K1 b - - 1 22,c4e5 b3b8 g8h7 d5a2,1386,77,84,554,advantage discoveredAttack master middlegame short,https://lichess.org/vA19bZVE/black#44,,
discoveredAttack,discoveredAttack,QL5Z4,8/1q1k4/4p3/3pPpB1/2bP1P1P/2Q5/1r2B3/6NK w - - 3 43,e2c4 d5c4 d4d5 b7d5,1250,76,99,3278,crushing discoveredAttack discoveredCheck endgame short,https://lichess.org/eCvNQ94F#85,,
discoveredAttack,discoveredAttack,RtI3X,4r1k1/3q1p1p/p7/1p3p1b/3p1P2/P2Q1P2/1PB4P/3R2K1 b - - 2 27,e8e3 d3e3 d4e3 d1d7,1545,76,93,2796,crushing discoveredAttack endgame short,https://lichess.org/c2ggbpl6/black#54,,
discoveredAttack,discoveredAttack,TOCmd,8/5pk1/pQ5p/4n1p1/4Bq2/P4P1P/1P4P1/6K1 w - - 0 42,b6c7 e5f3 e4f3 f4c7,1537,77,100,1099,crushing discoveredAttack endgame master short,https://lichess.org/nOTKxAMV#83,,
discoveredAttack,discoveredAttack,UxKzK,3rr1k1/ppq3bp/8/2p4p/2PpB3/1P4PP/PB2QP2/4R1K1 b - - 0 27,d4d3 e4d5 d8d5 e2e8,1594,76,95,2062,crushing deflection discoveredAttack kingsideAttack middlegame short,https://lichess.org/ia7knc6I/black#54,,
discoveredAttack,discoveredAttack,WWkqr,2k5/pp6/2pp4/5Pq1/3P1pP1/1P3Q2/P6r/2K3R1 w - - 1 30,g1g2 h2g2 f3g2 f4f3,1624,75,88,1107,crushing discoveredAttack discoveredCheck endgame short,https://lichess.org/zlFo62ro#59,,
discoveredAttack,discoveredAttack,Y0i3i,8/7p/3rk1p1/p3N3/2RnP2P/6P1/3K4/8 w - - 1 37,e5d3 d4f3 d2e2 d6d3,2013,78,93,3923,crushing discoveredAttack endgame short,https://lichess.org/F0kfxbnD#73,,
discoveredAttack,discoveredAttack,ZXvP8,r4b1Q/pp1kn2p/2p5/q2P4/4P3/2N3P1/PPP5/R3K2R w KQ - 1 18,e1c1 f8h6 h1h6 a8h8,1180,79,94,4416,advantage discoveredAttack middlegame short,https://lichess.org/m7ztC76g#35,Kings_Gambit_Accepted Kings_Gambit_Accepted_Quade_Gambit,
discoveredAttack,discoveredAttack,b6Xxi,r4r1k/pp1q2p1/3p1n1p/4pbN1/7P/1QPB4/PP3PP1/2KR3R b - - 1 16,h6g5 h4g5 f6h7 g5g6,1629,79,96,3323,crushing discoveredAttack discoveredCheck kingsideAttack middlegame short,https://lichess.org/7xpRKz9r/black#32,Kadas_Opening Kadas_Opening_Other_variations,
discoveredAttack,discoveredAttack,cg07r,2kr2nr/pp3ppp/2nb4/1B1P1q2/8/2P5/PP3PPP/RNBQ1RK1 w - - 1 13,d5c6 d6h2 g1h2 d8d1,1253,79,89,2652,crushing discoveredAttack kingsideAttack opening short,https://lichess.org/bXkxdk5Y#25,Italian_Game Italian_Game_Classical_Variation,
discoveredAttack,discoveredAttack,eIlh8,8/2RR3p/3Np1p1/4P3/2P3Pk/2rn3P/5P1K/3q4 b - - 2 39,d3f4 d6f5 e6f5 d7d1,2091,100,90,1570,advantage discoveredAttack endgame short,https://lichess.org/y6ef8A8O/black#78,,
discoveredAttack,discoveredAttack,fpQr1,5r2/6pk/2N4p/pB6/P3n2P/4N1PK/3r4/4R3 w - - 3 48,c6a5 e4f2 h3h2 f2d3,1626,76,94,1761,advantage discoveredAttack discoveredCheck master middlegame short,https://lichess.org/je9bLzZv#95,,
discoveredAttack,discoveredAttack,hMe6p,r4rk1/pbpq1ppp/1p2pn2/4P3/2P5/P1PB3P/5PP1/R1BQ1RK1 b - - 0 14,f6e8 d3h7 g8h7 d1d7,1328,77,94,9201,crushing discoveredAttack kingsideAttack middlegame short,https://lichess.org/3uy2iGPK/black#28,French_Defense French_Defense_Exchange_Variation,
discoveredAttack,discoveredAttack,ivVsu,5r2/8/5R2/6P1/2k5/P1Br4/1P4Kp/8 b - - 1 46,f8h8 f6f4 c4d5 c3h8,1728,76,96,3217,crushing discoveredAttack endgame short,https://lichess.org/UIu3RWjI/black#92,,
discoveredAttack,discoveredAttack,kV5nf,2n3k1/pp4bp/3p2p1/3Ppb2/P3N3/1P3N2/4BPPP/6K1 w - - 0 23,e4c3 e5e4 f3g5 g7c3,1010,89,95,858,crushing discoveredAttack endgame short,https://lichess.org/jCdbDg65#45,,
discoveredAttack,discoveredAttack,m0dcV,r2qkb1r/ppp2ppp/2n1p3/8/3P4/P1Q2N2/1PP2PPP/R1B1K2R b KQkq - 0 9,g7g6 d4d5 d8d5 c3h8,1520,73,96,27941,crushing discoveredAttack middlegame short,https://lichess.org/VgPcpwBf/black#18,Scandinavian_Defense Scandinavian_Defense_Marshall_Variation,
discoveredAttack,discoveredAttack,naqLl,2r2rk1/5pp1/5n2/3Pp2p/pq2P1PP/1B2Q1R1/1P1N4/1K4R1 b - - 0 28,a4b3 g4h5 f6h5 g3g7,1929,75,90,1398,crushing discoveredAttack kingsideAttack master middlegame short,https://lichess.org/F95OCUrI/black#56,,
discoveredAttack,discoveredAttack,pA2aq,1r5k/3P2pp/1bP5/p2Bq3/PpQp4/6P1/P4p1P/3R2K1 w - - 0 37,g1f2 d4d3 f2g2 e5e2,1579,75,94,2125,crushing discoveredAttack discoveredCheck endgame short,https://lichess.org/ziNVw6bA#73,,
discoveredAttack,discoveredAttack,qiyQ1,1r6/8/Rp1pr1k1/1Pp1n2p/2Pp1B2/3P2P1/4KP2/7R w - - 0 37,a6a7 e5c6 e2f3 c6a7,1317,74,96,23003,crushing discoveredAttack discoveredCheck endgame short,https://lichess.org/s1KEM8Qs#73,,
discoveredAttack,discoveredAttack,sH1YN,8/4kp2/p7/1p1p1P2/1R2p1rP/6P1/PPP2K2/8 w - - 1 32,a2a4 e4e3 f2e3 g4b4,1354,76,94,1030,crushing discoveredAttack endgame rookEndgame short,https://lichess.org/vEzsBkge#63,,
discoveredAttack,discoveredAttack,tnboq,2r2nk1/5pp1/4pP1n/1p1pP1q1/1PrP2P1/2N4Q/2R4N/R6K b - - 0 31,c4b4 c3e4 d5e4 c2c8,2133,75,86,560,advantage discoveredAttack middlegame short,https://lichess.org/Cr1TiqZb/black#62,,
discoveredAttack,discoveredAttack,vJaxf,rq2r1k1/1b1nb2p/pp2NppB/2pnP3/P1B1N3/3P2Q1/1PP3PP/R4RK1 w - - 1 17,e4d6 e7d6 e5d6 e8e6,1398,74,95,4261,advantage discoveredAttack middlegame short,https://lichess.org/jFHMBp63#33,Sicilian_Defense Sicilian_Defense_Closed,
discoveredAttack,discoveredAttack,wvOsn,r3r3/pp4kp/2p2b2/q2n1Q2/3PN3/4P1P1/PP3P1P/R3KB1R w KQ - 1 18,e1e2 d5c3 b2c3 a5f5,1699,75,99,1641,advantage discoveredAttack middlegame short,https://lichess.org/xs9VDfEW#35,English_Opening English_Opening_Kings_English_Variation,
discoveredAttack,discoveredAttack,yTiSh,5r1k/1pp1rnRp/1b6/pP1pN3/P2P4/2PK1P2/3B4/6R1 w - - 1 40,f3f4 f7e5 f4e5 e7g7,1510,77,93,840,crushing discoveredAttack master middlegame short,https://lichess.org/sH9IGiMM#79,,
doubleCheck,doubleCheck,04BBn,r5r1/1p1k1p2/p3b2q/3Bb3/8/P2Q3P/1P3PP1/R4RK1 b - - 0 24,h6h3 d5e6 d7e6 d3h3,1333,75,100,2129,attraction crushing doubleCheck intermezzo middlegame short,https://lichess.org/ozbgYchS/black#48,,
doubleCheck,doubleCheck,1c3Cg,5rk1/p6p/3Rp3/4P3/2PNbpqP/5pP1/PP1Q1P1K/8 w - - 0 29,d4e6 f4g3 h2g1 g3f2,1287,77,93,1261,advancedPawn crushing discoveredCheck doubleCheck endgame short,https://lichess.org/mWHNKRyv#57,,
doubleCheck,doubleCheck,2mRSe,6k1/p5Bp/1p5P/4pp2/3q1p2/4nP1Q/P4KP1/4R3 w - - 2 43,g7e5 e3g4 f2e2 d4e3,2183,78,93,614,crushing doubleCheck endgame short,https://lichess.org/7UaWYz1H#85,,
doubleCheck,doubleCheck,4G9js,1k5r/pPp2ppp/2Nrp3/2R5/P3QK2/q7/6PP/8 b - - 6 27,b8b7 c6a5 b7c8 e4b7,2193,86,91,1541,advantage discoveredCheck doubleCheck endgame short,https://lichess.org/8CKLAWh9/black#54,,
doubleCheck,doubleCheck,5kx5M,r2r4/ppp3k1/3pNpNp/4n2B/4P1P1/8/PB5P/6K1 b - - 0 22,g7f7 e6d8 a8d8 g6e5,1722,78,95,16560,crushing discoveredCheck doubleCheck middlegame short,https://lichess.org/1Fdfo0EO/black#44,,
doubleCheck,doubleCheck,7Rwqa,r2qkb1r/1p3ppp/p4n2/2p5/2B1N1b1/5P2/PPP2P1P/R1BQR1K1 b kq - 0 14,d8d1 e4f6 e8d8 e1d1,1591,78,92,5732,crushing discoveredCheck doubleCheck intermezzo opening short,https://lichess.org/1PHFaIbg/black#28,Vienna_Game Vienna_Game_Stanley_Variation,
doubleCheck,doubleCheck,8aHVB,r4q1r/3nn2p/pp2pkp1/2p2pN1/P2PpP1Q/2P5/2PB2PP/R3K2R b KQ - 7 17,h7h6 g5h7 f6f7 h7f8,1301,76,95,5502,crushing discoveredCheck doubleCheck middlegame short,https://lichess.org/UGDcGpX3/black#34,French_Defense French_Defense_Winawer_Variation,
doubleCheck,doubleCheck,AKlWR,2r2rk1/1p3p2/p4pp1/6q1/1P6/PQ2P1bP/1B3P2/3R1RK1 w - - 0 23,b2f6 g3f2 g1f2 g5f6,1750,78,93,1874,advantage attraction discoveredCheck doubleCheck intermezzo middlegame short,https://lichess.org/n62ogZEr#45,,
doubleCheck,doubleCheck,BtU7B,r2k1b1r/ppN1pppp/5n2/5QN1/q3p3/8/PPnP1PPP/R1BK1B1R w - - 1 11,c7a8 c2e3 d1e2 e3f5,1972,80,93,1654,advantage discoveredCheck doubleCheck middlegame short,https://lichess.org/nD9nmsul#21,Zukertort_Opening Zukertort_Opening_Tennison_Gambit,
doubleCheck,doubleCheck,CuJV9,6k1/p5q1/bp2p1P1/3pP1Q1/2rP4/5r2/5P2/1R2K2R b K - 1 33,c4c8 h1h7 g7h7 g6h7,1340,77,91,2987,advancedPawn crushing discoveredCheck doubleCheck middlegame short,https://lichess.org/J5E7Wxnh/black#66,,
doubleCheck,doubleCheck,EEOy9,2b1k2r/Q6p/p2pP1p1/1p6/2B3q1/8/P1P2K1P/4R3 b - - 1 29,h8f8 a7f7 f8f7 e6f7,1627,76,91,1132,advancedPawn advantage attackingF2F7 discoveredCheck doubleCheck endgame sacrifice short,https://lichess.org/eB3gooyF/black#58,,
doubleCheck,doubleCheck,FfULO,5rk1/ppp1b1pp/2np4/3N4/3P2q1/1Q2Br2/PP3P1P/R3RK2 b - - 3 17,e7h4 d5f6 g8h8 f6g4,1304,80,92,7138,crushing discoveredCheck doubleCheck middlegame short,https://lichess.org/kDkPYKz5/black#34,Philidor_Defense Philidor_Defense_Other_variations,
doubleCheck,doubleCheck,H5ZxC,2bqkb1r/5p1p/3p4/1N1Npp2/rn2P3/2P5/P4PPP/R2QK2R b KQk - 0 14,b4d5 d1a4 d5f4 b5d6,1944,79,89,869,advantage discoveredCheck doubleCheck hangingPiece master middlegame short,https://lichess.org/ajTNrx5R/black#28,Sicilian_Defense Sicilian_Defense_Lasker-Pelikan_Variation,
doubleCheck,doubleCheck,IuTEF,r3kb1r/pp3ppp/1q2pn2/1N1p4/Q3P3/P7/1PP2PPP/R1B1K2R b KQkq - 0 11,a7a6 b5c7 e8d8 c7a8,1160,79,92,2962,crushing discoveredCheck doubleCheck middlegame short,https://lichess.org/zLrkYfkQ/black#22,Sicilian_Defense Sicilian_Defense_Open,
doubleCheck,doubleCheck,KVDtm,8/pp6/2p4p/P1P2PP1/1P4P1/1r6/6r1/K2k1N1R b - - 4 48,h6g5 f1e3 d1d2 e3g2,1005,76,96,2187,advantage discoveredCheck doubleCheck endgame master short,https://lichess.org/k6L9MnqY/black#96,,
doubleCheck,doubleCheck,Lqx2d,r1b1kb1N/ppp1q1pp/2n5/3p4/8/8/PPPPBPPP/RNBKR3 b q - 2 9,e7d6 e2h5 e8d8 h8f7,1722,77,94,7192,crushing discoveredCheck doubleCheck opening short,https://lichess.org/HRROd7w4/black#18,Russian_Game Russian_Game_Italian_Variation,
doubleCheck,doubleCheck,NZcl9,rnbq3r/pp2pkbp/4P1p1/2p5/6n1/5N2/PPPP2PP/RNBQ1RK1 b - - 0 9,c8e6 f3g5 f7g8 g5e6,1295,77,90,763,advantage deflection discoveredCheck doubleCheck opening short,https://lichess.org/1i3nY1kQ/black#18,Sicilian_Defense Sicilian_Defense_McDonnell_Attack,
doubleCheck,doubleCheck,PEQPw,8/p4rk1/2R1N3/3n2pp/8/P5K1/6PP/8 b - - 1 38,g7g6 e6f4 g6f5 f4d5,1748,80,94,1080,crushing discoveredCheck doubleCheck endgame short,https://lichess.org/ZmcZGhCr/black#76,,
doubleCheck,doubleCheck,QY1Op,r1b2rk1/pp5p/1q1p4/3Ppp2/3n4/3PB1PP/PP1Q2B1/R4RK1 w - - 0 20,e3h6 d4f3 g1h1 f3d2,1281,75,99,3675,advantage discoveredCheck doubleCheck master middlegame short,https://lichess.org/mgkvFgvn#39,,
doubleCheck,doubleCheck,SNRsn,r5nr/1p2kbbp/8/pq1B4/4Ppp1/K1P5/PP4PP/RNBQ3R w - - 0 19,d1b3 b5c5 b3b4 a5b4,1543,74,95,37509,crushing discoveredCheck doubleCheck middlegame short,https://lichess.org/Qp7Z4uZh#37,Kings_Gambit_Accepted Kings_Gambit_Accepted_Sorensen_Gambit,
doubleCheck,doubleCheck,TeNz4,r3k2r/pp2qp1p/5pb1/2bPn3/2P1N3/2N5/PP1Q1PPP/R3KB1R w KQkq - 1 15,e4c5 e5f3 e1d1 f3d2,1711,77,90,899,crushing discoveredCheck doubleCheck middlegame short,https://lichess.org/oUEROv2Z#29,Elephant_Gambit Elephant_Gambit_Paulsen_Countergambit,
doubleCheck,doubleCheck,VosN1,r2qkb1r/ppp2pp1/2p1N1bp/8/6P1/8/PPP4P/RNBQR1K1 b kq - 0 14,d8d1 e6g7 e8d8 e1d1,2058,75,95,1715,advantage discoveredCheck doubleCheck intermezzo middlegame short,https://lichess.org/ekicX0YM/black#28,Ruy_Lopez Ruy_Lopez_Berlin_Defense,
doubleCheck,doubleCheck,XruOm,2r3k1/p4p1p/b4Rp1/q7/4P3/3rNP1P/P2N2P1/3QK2R w K - 1 21,e3d5 d3d2 f6a6 d2d1,1808,75,99,570,crushing doubleCheck master middlegame short,https://lichess.org/4yBy0PI7#41,,
doubleCheck,doubleCheck,Z1SUz,4r2k/1p2r3/p1pq1nPP/3p1Q2/1P1P4/P7/1K2p3/4R2R b - - 0 35,d6e6 g6g7 e7g7 h6g7,1099,82,95,869,advancedPawn crushing discoveredCheck doubleCheck middlegame short,https://lichess.org/YJhGWIA4/black#70,,
doubleCheck,doubleCheck,b1YBO,r4Bk1/pp3p2/2p3p1/3p3p/4P2q/3P3b/PPP1B3/R1Q3RK w - - 2 25,c1g5 h3g2 h1g2 h4g5,1297,85,93,9036,attraction crushing discoveredCheck doubleCheck interference kingsideAttack middlegame short,https://lichess.org/zM8XzVqx#49,,
doubleCheck,doubleCheck,cByew,8/4qb2/6pk/5pNp/4p2P/4Q1P1/5P1K/8 b - - 13 47,e7f6 g5f7 h6g7 f7g5,1801,75,86,507,crushing discoveredCheck doubleCheck endgame master masterVsMaster short,https://lichess.org/i8AcL6AG/black#94,,
doubleCheck,doubleCheck,dsZDY,2r4k/p6p/6p1/4P1q1/3pQn2/2N5/PPP5/2KR4 w - - 4 28,e4d4 f4e2 c1b1 e2d4,1109,83,96,3338,crushing discoveredCheck doubleCheck endgame short,https://lichess.org/KqDpjFa8#55,,
doubleCheck,doubleCheck,fDbl6,r1b1k2r/ppp4p/5p1p/2qPp3/2Bn4/2NP1N1P/PPPQ2P1/R5KR w kq - 2 14,c3e4 d4f3 g1f1 f3d2,1188,76,100,706,crushing doubleCheck kingsideAttack middlegame short,https://lichess.org/OiJTUBnU#27,Bishops_Opening Bishops_Opening_Vienna_Hybrid,
doubleCheck,doubleCheck,gyMw9,2r1k2b/5p2/p2p2p1/3qp3/1PnNN1P1/2P5/R3QB2/4K3 b - - 1 27,e5d4 e4f6 e8f8 f6d5,1220,76,92,541,crushing discoveredCheck doubleCheck middlegame short,https://lichess.org/UzXJ0S18/black#54,,
doubleCheck,doubleCheck,ip5Zb,7r/pp1kn1p1/1q3r2/3p1PB1/1b1n3p/2N4B/PP1Q3P/3R1RK1 w - - 0 23,g5f6 d4f3 g1h1 f3d2,1227,79,93,662,advantage discoveredCheck doubleCheck master middlegame short,https://lichess.org/ZS1YwRRR#45,,
doubleCheck,doubleCheck,kP39i,3r2k1/p3bNpp/1p1q4/3p4/8/P1r1PB2/1P2QPPP/5RK1 b - - 0 22,c3e3 f2e3 g8f7 f3d5,2181,74,93,4991,crushing discoveredCheck doubleCheck middlegame short,https://lichess.org/GWT2P8js/black#44,,
doubleCheck,doubleCheck,mJ3Ew,4rbk1/p1p5/3p4/1N1P2q1/3N3p/2P1p1Pb/PPB1Qn1P/4R1K1 w - - 0 32,b5c7 h4g3 e2f3 g3h2,1555,75,89,2141,advancedPawn crushing discoveredCheck doubleCheck kingsideAttack middlegame short,https://lichess.org/KhXAbYTa#63,,
